timestamp,model_id,block,total_blocks,layer,rank,attempt,base_rank,cap_rank,retry_cap_rank,outlier_k,outlier_dtype,outlier_metric,out_features,in_features,numel,raw_error,norm_error,objective_mode,pre_unwhiten_weighted_error,pre_unwhiten_weighted_norm_error,post_unwhiten_weighted_error,post_unwhiten_weighted_norm_error,export_weighted_error,export_weighted_norm_error,scale_fit_weighted_error,scale_fit_weighted_norm_error,retry_weighted_error,retry_weighted_norm_error,retry_utility_multiplier,retry_priority_error,retry_score,retry_weighted_threshold,retry_raw_norm_threshold,target_weighted_norm_sq,per_element_error,original_norm_sq,admm_seconds
2026-07-11 12:04:05,google/gemma-3-4b-it,4,34,mlp.up_proj,2208,1,2016,2208,2560,3,bf16,residual,10240,2560,26214400,3353.303955078125,0.2954240579322366,diagonal,159.70883178710938,0.24492374252932694,159.70960998535156,0.2449249359462706,159.7350311279297,0.24496392089976338,159.1304168701172,0.24403670613553902,159.1304168701172,0.2440367043018341,1.0,0.2440367043018341,0.7385601448305914,0.35,0.4,652.0757446289062,0.0001279183942824602,11350.8154296875,33.77772569656372
2026-07-11 12:06:09,google/gemma-3-4b-it,4,34,mlp.down_proj,1792,1,2016,2208,2560,11,bf16,residual,2560,10240,26214400,937.9505615234375,0.35845567688054514,diagonal,486.1160888671875,0.3096325358606139,486.1180114746094,0.30963376046894336,486.1069030761719,0.3096266849541511,485.19219970703125,0.3090440629627513,485.19219970703125,0.3090440630912781,1.0,0.3090440630912781,0.8961391922013628,0.35,0.4,1569.9774169921875,3.5779974423348905e-05,2616.64306640625,24.50189757347107
2026-07-11 12:07:31,google/gemma-3-4b-it,4,34,self_attn.v_proj,768,1,704,768,1024,3,bf16,residual,1024,2560,2621440,804.3443603515625,0.30293756879000394,diagonal,158.50003051757812,0.2907489970763478,158.50091552734375,0.29075062051894857,158.4952392578125,0.2907402080939922,158.18209838867188,0.29016578931723264,158.18209838867188,0.2901657819747925,1.0,0.2901657819747925,0.82904509135655,0.35,0.4,545.1438598632812,0.0003068330232053995,2655.14892578125,4.777831077575684
2026-07-11 12:08:59,google/gemma-3-4b-it,4,34,self_attn.o_proj,960,1,1088,1184,2048,3,bf16,residual,2560,2048,5242880,737.0780639648438,0.3630164143487996,diagonal,122.91508483886719,0.32286805660545853,122.91544342041016,0.3228689985120281,122.88406372070312,0.3227865716669053,122.67724609375,0.32224331202246337,122.67724609375,0.3222433030605316,1.0,0.3222433030605316,0.9206951516015189,0.35,0.4,380.69757080078125,0.0001405864837579429,2030.42626953125,5.154651641845703
2026-07-11 12:10:27,google/gemma-3-4b-it,4,34,self_attn.q_proj,960,1,1088,1184,2048,3,bf16,residual,2048,2560,5242880,254.32022094726562,0.3029733070728219,diagonal,49.73514175415039,0.24496228889242616,49.73527145385742,0.24496292770707478,49.73460388183594,0.24495963969050108,49.61077880859375,0.2443497595877436,49.61077880859375,0.24434976279735565,1.0,0.24434976279735565,0.7574332676820547,0.35,0.4,203.03182983398438,4.8507732572034e-05,839.4146118164062,5.081261157989502
2026-07-11 12:12:06,google/gemma-3-4b-it,4,34,self_attn.k_proj,608,1,704,768,1024,3,bf16,residual,1024,2560,2621440,880.9090576171875,0.3302091072172794,diagonal,47.79753112792969,0.20951130222091577,47.79772186279297,0.20951213827057444,47.795166015625,0.2095009352051482,47.684051513671875,0.20901388611599087,47.684051513671875,0.20901387929916382,1.0,0.20901387929916382,0.8255227680431985,0.35,0.4,228.13819885253906,0.00033604013733565805,2667.73095703125,3.998181104660034
2026-07-11 12:16:04,google/gemma-3-4b-it,5,34,mlp.gate_proj,1952,1,2016,2208,2560,3,bf16,residual,10240,2560,26214400,3257.3984375,0.3325666179917083,diagonal,197.47720336914062,0.23352636839893226,197.478515625,0.23352792020511556,197.48643493652344,0.23353728517498926,197.20260620117188,0.23320164393294668,197.20260620117188,0.23320163786411285,1.0,0.23320163786411285,0.8314165449792706,0.35,0.4,845.6312866210938,0.00012425988912582398,9794.724609375,29.27295207977295
2026-07-11 12:18:22,google/gemma-3-4b-it,5,34,mlp.up_proj,2144,1,2016,2208,2560,3,bf16,residual,10240,2560,26214400,2996.187255859375,0.30655525675899276,diagonal,298.65008544921875,0.2599544171047424,298.651123046875,0.2599553202623407,298.65887451171875,0.2599620673808695,297.9455871582031,0.2593411996589252,297.9455871582031,0.25934121012687683,1.0,0.25934121012687683,0.7663881418974818,0.35,0.4,1148.8555908203125,0.0001142954733222723,9773.7265625,32.37637233734131
2026-07-11 12:20:23,google/gemma-3-4b-it,5,34,mlp.down_proj,1792,1,2016,2208,2560,11,bf16,residual,2560,10240,26214400,495.18994140625,0.35478521025413007,diagonal,696.4434204101562,0.30619617328880233,696.4465942382812,0.30619756868431913,696.5112915039062,0.3062260132852387,694.8687133789062,0.30550384243623174,694.8687133789062,0.30550384521484375,1.0,0.30550384521484375,0.8869630256353251,0.35,0.4,2274.500732421875,1.8889997154474258e-05,1395.7457275390625,25.089682579040527
2026-07-11 12:21:44,google/gemma-3-4b-it,5,34,self_attn.v_proj,768,1,704,768,1024,3,bf16,residual,1024,2560,2621440,495.3502502441406,0.26240385477167316,diagonal,432.83758544921875,0.23612430568920315,432.84051513671875,0.23612590391091512,432.8704833984375,0.2361422523871772,431.2219543457031,0.23524293635947735,431.2219543457031,0.23524293303489685,1.0,0.23524293303489685,0.672122665813991,0.35,0.4,1833.092041015625,0.00018896112451329827,1887.739990234375,4.565249681472778
2026-07-11 12:23:12,google/gemma-3-4b-it,5,34,self_attn.o_proj,960,1,1088,1184,2048,3,bf16,residual,2560,2048,5242880,381.6046142578125,0.3417725504636023,diagonal,178.19374084472656,0.23636975669881008,178.19552612304688,0.23637212482801714,178.18795776367188,0.2363620855794128,177.72952270507812,0.23575398238370948,177.72952270507812,0.23575398325920105,1.0,0.23575398325920105,0.8544313761590057,0.35,0.4,753.8770751953125,7.278530392795801e-05,1116.5455322265625,5.162436008453369
2026-07-11 12:24:39,google/gemma-3-4b-it,5,34,self_attn.q_proj,960,1,1088,1184,2048,3,bf16,residual,2048,2560,5242880,342.65399169921875,0.29162575072017605,diagonal,299.6963195800781,0.15839058842929332,299.69732666015625,0.15839112067475564,299.70867919921875,0.15839712053269447,299.23309326171875,0.15814577164527782,299.23309326171875,0.15814577043056488,1.0,0.15814577043056488,0.7290643768004401,0.35,0.4,1892.1346435546875,6.535606225952507e-05,1174.978515625,5.172192573547363
2026-07-11 12:26:17,google/gemma-3-4b-it,5,34,self_attn.k_proj,608,1,704,768,1024,3,bf16,residual,1024,2560,2621440,605.9771118164062,0.3211938400116879,diagonal,308.36322021484375,0.1402505465976586,308.36456298828125,0.14025115732129947,308.344970703125,0.14024224630817558,307.803955078125,0.1399961802012279,307.803955078125,0.13999618589878082,1.0,0.13999618589878082,0.8029846000292197,0.35,0.4,2198.65966796875,0.00023116192314773799,1886.639892578125,3.7495291233062744
2026-07-11 12:30:11,google/gemma-3-4b-it,6,34,mlp.gate_proj,1888,1,2016,2208,2560,3,bf16,residual,10240,2560,26214400,3340.6904296875,0.34048146608001917,diagonal,174.04452514648438,0.24121862738090152,174.0458526611328,0.24122046726216786,174.04640197753906,0.24122122859234701,173.56036376953125,0.24054759942020476,173.56036376953125,0.24054759740829468,1.0,0.24054759740829468,0.8512036652000479,0.35,0.4,721.5219116210938,0.00012743722647428512,9811.666015625,26.966169118881226
2026-07-11 12:32:20,google/gemma-3-4b-it,6,34,mlp.up_proj,1792,1,2016,2208,2560,3,bf16,residual,10240,2560,26214400,3712.890625,0.3798824942113382,diagonal,174.802978515625,0.30963332309861225,174.80374145507812,0.30963467451424714,174.80453491210938,0.30963607998650744,174.52243041992188,0.3091363805413447,174.52243041992188,0.30913639068603516,1.0,0.30913639068603516,0.9497062355283454,0.35,0.4,564.54833984375,0.00014163553714752197,9773.787109375,24.88920497894287
2026-07-11 12:34:19,google/gemma-3-4b-it,6,34,mlp.down_proj,1792,1,2016,2208,2560,11,bf16,residual,2560,10240,26214400,297.6767578125,0.35144080949182227,diagonal,378.7308654785156,0.29942151783975424,378.7330017089844,0.29942320672605244,378.715087890625,0.2994090442080947,377.9120788574219,0.29877419184860476,377.9120788574219,0.29877418279647827,1.0,0.29877418279647827,0.8786020237295556,0.35,0.4,1264.875244140625,1.1355467140674591e-05,847.0181884765625,24.656352758407593
2026-07-11 12:35:39,google/gemma-3-4b-it,6,34,self_attn.v_proj,768,1,704,768,1024,3,bf16,residual,1024,2560,2621440,1019.891845703125,0.26170470150151354,diagonal,518.3248291015625,0.24019887194494519,518.3276977539062,0.24020020131799136,518.4055786132812,0.24023629238196836,516.4959716796875,0.23935135420120915,516.4959716796875,0.23935134708881378,1.0,0.23935134708881378,0.6838609916823252,0.35,0.4,2157.898681640625,0.00038905786350369455,3897.109375,4.118084669113159
2026-07-11 12:37:06,google/gemma-3-4b-it,6,34,self_attn.o_proj,960,1,1088,1184,2048,3,bf16,residual,2560,2048,5242880,221.79653930664062,0.3382398659220623,diagonal,176.5213623046875,0.24034648275476928,176.5224609375,0.2403479786220619,176.4956817626953,0.24031151685680385,175.97064208984375,0.2395966377224656,175.97064208984375,0.2395966351032257,1.0,0.2395966351032257,0.8455996648051557,0.35,0.4,734.4453735351562,4.230433260090649e-05,655.7374267578125,5.300657749176025
2026-07-11 12:38:31,google/gemma-3-4b-it,6,34,self_attn.q_proj,960,1,1088,1184,2048,3,bf16,residual,2048,2560,5242880,156.48727416992188,0.27016910335327865,diagonal,163.76290893554688,0.19700618811826665,163.7635955810547,0.19700701415033314,163.76722717285156,0.19701138294215148,163.45526123046875,0.1966360890399422,163.45526123046875,0.19663609564304352,1.0,0.19663609564304352,0.6754227583831965,0.35,0.4,831.2576904296875,2.9847578844055533e-05,579.2197265625,5.167596340179443
2026-07-11 12:40:06,google/gemma-3-4b-it,6,34,self_attn.k_proj,608,1,704,768,1024,3,bf16,residual,1024,2560,2621440,1167.780517578125,0.3000347692474255,diagonal,538.7854614257812,0.17818733177850615,538.7889404296875,0.17818848235599513,538.8885498046875,0.17822142520620568,537.462890625,0.1777499306625671,537.462890625,0.17774993181228638,1.0,0.17774993181228638,0.7500869231185637,0.35,0.4,3023.702392578125,0.0004454729147255421,3892.150634765625,3.8828988075256348
2026-07-11 12:44:07,google/gemma-3-4b-it,7,34,mlp.gate_proj,2176,1,2016,2208,2560,3,bf16,residual,10240,2560,26214400,3185.58740234375,0.2838491949819025,diagonal,107.78375244140625,0.19141799392814188,107.78485107421875,0.19141994503936474,107.79439544677734,0.1914368953181135,107.4264144897461,0.19078338145351717,107.4264144897461,0.19078338146209717,1.0,0.19078338146209717,0.7096229874547562,0.35,0.4,563.08056640625,0.0001215205155313015,11222.81640625,33.14624214172363
2026-07-11 12:46:28,google/gemma-3-4b-it,7,34,mlp.up_proj,2144,1,2016,2208,2560,3,bf16,residual,10240,2560,26214400,3396.0302734375,0.3038958841769407,diagonal,132.84837341308594,0.2602515424348949,132.84852600097656,0.2602518413563862,132.88064575195312,0.26031476433029627,132.6202392578125,0.25980462491331274,132.6202392578125,0.2598046362400055,1.0,0.2598046362400055,0.7597397104423517,0.35,0.4,510.46142578125,0.00012954827398061752,11174.9794921875,32.77332043647766
2026-07-11 12:48:32,google/gemma-3-4b-it,7,34,mlp.down_proj,1792,1,2016,2208,2560,11,bf16,residual,2560,10240,26214400,827.73193359375,0.3546398925868077,diagonal,531.354248046875,0.3039745605332254,531.3557739257812,0.30397543345062783,531.35986328125,0.30397777286926625,530.6358642578125,0.30356359102018,530.6358642578125,0.30356359481811523,1.0,0.30356359481811523,0.8865997314670193,0.35,0.4,1748.0220947265625,3.1575467437505723e-05,2334.0068359375,25.113775730133057
2026-07-11 12:49:52,google/gemma-3-4b-it,7,34,self_attn.v_proj,608,1,704,768,1024,3,bf16,residual,1024,2560,2621440,1037.099853515625,0.3855608496031128,diagonal,96.38960266113281,0.35802655329498356,96.38983917236328,0.3580274317849692,96.39627838134766,0.3580513493832887,96.20076751708984,0.3573251498873946,96.20076751708984,0.35732513666152954,1.0,0.35732513666152954,1.0209289618900845,0.35,0.4,269.2247314453125,0.00039562219753861425,2689.847412109375,3.6004843711853027
2026-07-11 12:49:57,google/gemma-3-4b-it,7,34,self_attn.v_proj,768,2,704,768,1024,3,bf16,residual,1024,2560,2621440,793.921630859375,0.2951548951383761,diagonal,74.00312805175781,0.27487492569675026,74.00360870361328,0.2748767110151082,74.00808715820312,0.2748933456480626,73.77291107177734,0.27401981488005606,73.77291107177734,0.2740198075771332,1.0,0.2740198075771332,0.7829137359346663,0.35,0.4,269.2247314453125,0.00030285706743597983,2689.847412109375,4.477599143981934
2026-07-11 12:51:26,google/gemma-3-4b-it,7,34,self_attn.o_proj,960,1,1088,1184,2048,3,bf16,residual,2560,2048,5242880,265.53955078125,0.3079369245293355,diagonal,88.99276733398438,0.2766219905620223,88.99324035644531,0.2766234608884167,88.9857406616211,0.2766001491005824,88.83987426757812,0.2761467431274336,88.83987426757812,0.2761467397212982,1.0,0.2761467397212982,0.788990684917995,0.35,0.4,321.7125549316406,5.064764991402626e-05,862.3179931640625,5.123822212219238
2026-07-11 12:52:55,google/gemma-3-4b-it,7,34,self_attn.q_proj,960,1,1088,1184,2048,3,bf16,residual,2048,2560,5242880,236.94044494628906,0.284345514138857,diagonal,26.93059539794922,0.20774486412426152,26.93063735961914,0.20774518782009105,26.931785583496094,0.20775404531506197,26.898487091064453,0.2074971779609046,26.898487091064453,0.20749717950820923,1.0,0.20749717950820923,0.7108637853471425,0.35,0.4,129.63302612304688,4.5192803372628984e-05,833.2835693359375,5.28476095199585
2026-07-11 12:54:33,google/gemma-3-4b-it,7,34,self_attn.k_proj,608,1,704,768,1024,3,bf16,residual,1024,2560,2621440,837.26953125,0.310234027740588,diagonal,127.08743286132812,0.1826094731338223,127.08794403076172,0.1826102076232903,127.09205627441406,0.18261611642662234,126.89901733398438,0.1823387425084267,126.89901733398438,0.18233874440193176,1.0,0.18233874440193176,0.77558506935147,0.35,0.4,695.9520263671875,0.00031939297914505003,2698.83203125,4.103635787963867
2026-07-11 12:58:38,google/gemma-3-4b-it,8,34,mlp.gate_proj,2208,1,2016,2208,2560,3,bf16,residual,10240,2560,26214400,3071.24267578125,0.2800383012700218,diagonal,97.44596099853516,0.19049592392641798,97.44670104980469,0.1904973706436436,97.4410400390625,0.19048630400259825,97.08090209960938,0.18978227472509837,97.08090209960938,0.1897822767496109,1.0,0.1897822767496109,0.7000957531750546,0.35,0.4,511.5382995605469,0.00011715861037373543,10967.2236328125,34.2597496509552
2026-07-11 13:01:04,google/gemma-3-4b-it,8,34,mlp.up_proj,2208,1,2016,2208,2560,3,bf16,residual,10240,2560,26214400,3215.52197265625,0.29428386575978666,diagonal,133.24978637695312,0.2512057947647962,133.25045776367188,0.251207060479653,133.2577667236328,0.2512208395118437,132.70523071289062,0.2501791849509725,132.70523071289062,0.2501791715621948,1.0,0.2501791715621948,0.7357096643994666,0.35,0.4,530.4407348632812,0.00012266242876648903,10926.599609375,34.92605519294739
2026-07-11 13:03:08,google/gemma-3-4b-it,8,34,mlp.down_proj,1792,1,2016,2208,2560,11,bf16,residual,2560,10240,26214400,727.689453125,0.3532561410902621,diagonal,477.411376953125,0.32989043223830805,477.4134521484375,0.3298918661946645,477.3932800292969,0.3298779272953761,476.432861328125,0.3292142796410588,476.432861328125,0.32921427488327026,1.0,0.32921427488327026,0.9406122139522008,0.35,0.4,1447.181640625,2.775914967060089e-05,2059.948486328125,24.759544610977173
2026-07-11 13:04:30,google/gemma-3-4b-it,8,34,self_attn.v_proj,768,1,704,768,1024,3,bf16,residual,1024,2560,2621440,338.51318359375,0.29208124979724626,diagonal,59.5196533203125,0.25009798605555683,59.519996643066406,0.2500994286770193,59.534854888916016,0.2501618621280898,59.383384704589844,0.24952539356797282,59.383384704589844,0.24952539801597595,1.0,0.24952539801597595,0.7302031244931156,0.35,0.4,237.98533630371094,0.00012913253158330917,1158.96923828125,4.3576133251190186
2026-07-11 13:05:59,google/gemma-3-4b-it,8,34,self_attn.o_proj,960,1,1088,1184,2048,3,bf16,residual,2560,2048,5242880,589.8443603515625,0.31022890143899323,diagonal,28.79997444152832,0.2756756311673588,28.800146102905273,0.27567727432362393,28.798076629638672,0.2756574651619834,28.732208251953125,0.2750269678457688,28.732208251953125,0.27502697706222534,1.0,0.27502697706222534,0.7857913630349296,0.35,0.4,104.47051239013672,0.00011250388342887163,1901.31982421875,5.338507890701294
